ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4
EAQ001854,CH-SIMS,test,CH-SIMS/video_0053/0038,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0038.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0038.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0038,,,zh,missing,missing,high,false,false
EAQ001855,CH-SIMS,train,CH-SIMS/video_0053/0039,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0039.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0039.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0039,,,zh,missing,missing,high,false,false
EAQ001856,CH-SIMS,train,CH-SIMS/video_0053/0040,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0040.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0040.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0040,,,zh,missing,missing,high,false,false
EAQ001857,CH-SIMS,train,CH-SIMS/video_0053/0041,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0041.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0041.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0041,,,zh,missing,missing,high,false,false
EAQ001858,CH-SIMS,test,CH-SIMS/video_0053/0042,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0042.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0042.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0042,,,zh,missing,missing,high,false,false
EAQ001859,CH-SIMS,train,CH-SIMS/video_0053/0043,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0043.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0043.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0043,,,zh,missing,missing,high,false,false
EAQ001860,CH-SIMS,validation,CH-SIMS/video_0053/0044,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0044.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0044.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0044,,,zh,missing,missing,high,false,false
EAQ001861,CH-SIMS,train,CH-SIMS/video_0053/0045,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0045.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0045.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0045,,,zh,missing,missing,high,false,false
EAQ001862,CH-SIMS,train,CH-SIMS/video_0053/0046,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0046.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0046.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0046,,,zh,missing,missing,high,false,false
EAQ001863,CH-SIMS,test,CH-SIMS/video_0053/0047,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0047.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0047.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0047,,,zh,missing,missing,high,false,false
EAQ001864,CH-SIMS,train,CH-SIMS/video_0053/0048,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0048.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0048.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0048,,,zh,missing,missing,high,false,false
EAQ001865,CH-SIMS,test,CH-SIMS/video_0053/0049,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0049.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0049.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0049,,,zh,missing,missing,high,false,false
EAQ001866,CH-SIMS,test,CH-SIMS/video_0053/0050,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0050.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0050.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0050,,,zh,missing,missing,high,false,false
EAQ001867,CH-SIMS,validation,CH-SIMS/video_0053/0051,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0051.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0051.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0051,,,zh,missing,missing,high,false,false
EAQ001868,CH-SIMS,test,CH-SIMS/video_0053/0052,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0052.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0052.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0052,,,zh,missing,missing,high,false,false
EAQ001869,CH-SIMS,validation,CH-SIMS/video_0053/0053,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0053.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0053.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0053,,,zh,missing,missing,high,false,false
EAQ001870,CH-SIMS,train,CH-SIMS/video_0053/0054,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0054.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0054.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0054,,,zh,missing,missing,high,false,false
EAQ001871,CH-SIMS,train,CH-SIMS/video_0053/0055,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0055.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0055.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0055,,,zh,missing,missing,high,false,false
EAQ001872,CH-SIMS,test,CH-SIMS/video_0053/0056,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0056.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0056.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0056,,,zh,missing,missing,high,false,false
EAQ001873,CH-SIMS,test,CH-SIMS/video_0053/0057,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0057.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0057.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0057,,,zh,missing,missing,high,false,false
EAQ001874,CH-SIMS,train,CH-SIMS/video_0053/0058,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0058.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0058.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0058,,,zh,missing,missing,high,false,false
EAQ001875,CH-SIMS,train,CH-SIMS/video_0053/0059,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0059.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0059.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0059,,,zh,missing,missing,high,false,false
EAQ001876,CH-SIMS,test,CH-SIMS/video_0053/0060,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0060.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0060.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0060,,,zh,missing,missing,high,false,false
EAQ001877,CH-SIMS,train,CH-SIMS/video_0053/0061,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0061.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0061.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0061,,,zh,missing,missing,high,false,false
EAQ001878,CH-SIMS,train,CH-SIMS/video_0054/0001,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0001,,,zh,missing,missing,medium,false,false
EAQ001879,CH-SIMS,train,CH-SIMS/video_0054/0002,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0002,,,zh,missing,missing,high,false,false
EAQ001880,CH-SIMS,train,CH-SIMS/video_0054/0003,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0003,,,zh,missing,missing,high,false,false
EAQ001881,CH-SIMS,train,CH-SIMS/video_0054/0004,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0004,,,zh,missing,missing,high,false,false
EAQ001882,CH-SIMS,train,CH-SIMS/video_0054/0005,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0005,,,zh,missing,missing,high,false,false
EAQ001883,CH-SIMS,validation,CH-SIMS/video_0054/0006,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0006,,,zh,missing,missing,high,false,false
EAQ001884,CH-SIMS,validation,CH-SIMS/video_0054/0007,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0007,,,zh,missing,missing,high,false,false
EAQ001885,CH-SIMS,test,CH-SIMS/video_0054/0008,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0008,,,zh,missing,missing,high,false,false
EAQ001886,CH-SIMS,train,CH-SIMS/video_0054/0009,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0009,,,zh,missing,missing,high,false,false
EAQ001887,CH-SIMS,train,CH-SIMS/video_0054/0010,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0010,,,zh,missing,missing,high,false,false
EAQ001888,CH-SIMS,test,CH-SIMS/video_0054/0011,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0011,,,zh,missing,missing,high,false,false
EAQ001889,CH-SIMS,train,CH-SIMS/video_0054/0012,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0012,,,zh,missing,missing,high,false,false
EAQ001890,CH-SIMS,train,CH-SIMS/video_0054/0013,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0013,,,zh,missing,missing,high,false,false
EAQ001891,CH-SIMS,train,CH-SIMS/video_0054/0014,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0014,,,zh,missing,missing,high,false,false
EAQ001892,CH-SIMS,train,CH-SIMS/video_0054/0015,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0015,,,zh,missing,missing,high,false,false
EAQ001893,CH-SIMS,train,CH-SIMS/video_0054/0016,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0016,,,zh,missing,missing,high,false,false
EAQ001894,CH-SIMS,train,CH-SIMS/video_0054/0017,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0017,,,zh,missing,missing,high,false,false
EAQ001895,CH-SIMS,train,CH-SIMS/video_0054/0018,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0018,,,zh,missing,missing,high,false,false
EAQ001896,CH-SIMS,test,CH-SIMS/video_0054/0019,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0019,,,zh,missing,missing,high,false,false
EAQ001897,CH-SIMS,train,CH-SIMS/video_0054/0020,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0020,,,zh,missing,missing,high,false,false
EAQ001898,CH-SIMS,train,CH-SIMS/video_0054/0021,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0021,,,zh,missing,missing,high,false,false
EAQ001899,CH-SIMS,train,CH-SIMS/video_0054/0022,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0022,,,zh,missing,missing,high,false,false
EAQ001900,CH-SIMS,train,CH-SIMS/video_0054/0023,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0023,,,zh,missing,missing,high,false,false
EAQ001901,CH-SIMS,train,CH-SIMS/video_0054/0024,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0024,,,zh,missing,missing,high,false,false
EAQ001902,CH-SIMS,validation,CH-SIMS/video_0054/0025,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0025,,,zh,missing,missing,high,false,false
EAQ001903,CH-SIMS,test,CH-SIMS/video_0054/0026,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0026,,,zh,missing,missing,high,false,false
EAQ001904,CH-SIMS,train,CH-SIMS/video_0054/0027,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0027,,,zh,missing,missing,high,false,false
EAQ001905,CH-SIMS,test,CH-SIMS/video_0054/0028,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0028,,,zh,missing,missing,high,false,false
EAQ001906,CH-SIMS,train,CH-SIMS/video_0054/0029,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0029,,,zh,missing,missing,high,false,false
EAQ001907,CH-SIMS,train,CH-SIMS/video_0054/0030,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0030,,,zh,missing,missing,high,false,false
EAQ001908,CH-SIMS,validation,CH-SIMS/video_0054/0031,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0031,,,zh,missing,missing,high,false,false
EAQ001909,CH-SIMS,test,CH-SIMS/video_0054/0032,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0032,,,zh,missing,missing,high,false,false
EAQ001910,CH-SIMS,train,CH-SIMS/video_0054/0033,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0033,,,zh,missing,missing,high,false,false
EAQ001911,CH-SIMS,train,CH-SIMS/video_0054/0034,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0034,,,zh,missing,missing,high,false,false
EAQ001912,CH-SIMS,train,CH-SIMS/video_0054/0035,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0035,,,zh,missing,missing,high,false,false
EAQ001913,CH-SIMS,test,CH-SIMS/video_0054/0036,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0036.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0036.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0036,,,zh,missing,missing,high,false,false
EAQ001914,CH-SIMS,test,CH-SIMS/video_0054/0037,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0037.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0037.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0037,,,zh,missing,missing,high,false,false
EAQ001915,CH-SIMS,train,CH-SIMS/video_0054/0038,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0038.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0038.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0038,,,zh,missing,missing,high,false,false
EAQ001916,CH-SIMS,test,CH-SIMS/video_0054/0039,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0039.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0039.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0039,,,zh,missing,missing,high,false,false
EAQ001917,CH-SIMS,test,CH-SIMS/video_0054/0040,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0040.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0040.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0040,,,zh,missing,missing,high,false,false
EAQ001918,CH-SIMS,test,CH-SIMS/video_0054/0041,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0041.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0041.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0041,,,zh,missing,missing,high,false,false
EAQ001919,CH-SIMS,train,CH-SIMS/video_0054/0042,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0042.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0042.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0042,,,zh,missing,missing,high,false,false
EAQ001920,CH-SIMS,train,CH-SIMS/video_0054/0043,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0043.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0043.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0043,,,zh,missing,missing,high,false,false
EAQ001921,CH-SIMS,train,CH-SIMS/video_0054/0044,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0044.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0044.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0044,,,zh,missing,missing,high,false,false
EAQ001922,CH-SIMS,train,CH-SIMS/video_0054/0045,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0045.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0045.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0045,,,zh,missing,missing,high,false,false
EAQ001923,CH-SIMS,validation,CH-SIMS/video_0054/0046,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0046.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0046.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0046,,,zh,missing,missing,high,false,false
EAQ001924,CH-SIMS,test,CH-SIMS/video_0054/0047,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0047.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0047.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0047,,,zh,missing,missing,high,false,false
EAQ001925,CH-SIMS,test,CH-SIMS/video_0054/0048,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0048.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0048.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0048,,,zh,missing,missing,high,false,false
EAQ001926,CH-SIMS,train,CH-SIMS/video_0054/0049,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0049.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0049.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0049,,,zh,missing,missing,high,false,false
EAQ001927,CH-SIMS,test,CH-SIMS/video_0054/0050,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0050.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0050.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0050,,,zh,missing,missing,high,false,false
EAQ001928,CH-SIMS,validation,CH-SIMS/video_0054/0051,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0051.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0054/0051.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0054/0051,,,zh,missing,missing,high,false,false
